"Time","Amplitude"
"0d 00:00:00.648","77.135864E-6"
"0d 00:00:00.649","382.556751E-6"
"0d 00:00:00.650","525.266538E-6"
"0d 00:00:00.651","550.162687E-6"
"0d 00:00:00.652","595.228935E-6"
"0d 00:00:00.653","792.203887E-6"
"0d 00:00:00.654","1.150877E-3"
"0d 00:00:00.655","1.530649E-3"
"0d 00:00:00.656","1.771762E-3"
"0d 00:00:00.657","1.820204E-3"
"0d 00:00:00.658","1.756065E-3"
"0d 00:00:00.659","1.680279E-3"
"0d 00:00:00.660","1.590653E-3"
"0d 00:00:00.661","1.452754E-3"
"0d 00:00:00.662","1.296288E-3"
"0d 00:00:00.663","1.208687E-3"
"0d 00:00:00.664","1.256285E-3"
"0d 00:00:00.665","1.389205E-3"
"0d 00:00:00.666","1.487693E-3"
"0d 00:00:00.667","1.490478E-3"
"0d 00:00:00.668","1.450306E-3"
"0d 00:00:00.669","1.476637E-3"
"0d 00:00:00.670","1.618165E-3"
"0d 00:00:00.671","1.820119E-3"
"0d 00:00:00.672","1.962407E-3"
"0d 00:00:00.673","1.967386E-3"
"0d 00:00:00.674","1.902235E-3"
"0d 00:00:00.675","1.880799E-3"
"0d 00:00:00.676","1.910421E-3"
"0d 00:00:00.677","1.926709E-3"
"0d 00:00:00.678","1.902150E-3"
"0d 00:00:00.679","1.863245E-3"
"0d 00:00:00.680","1.847885E-3"
"0d 00:00:00.681","1.873372E-3"
"0d 00:00:00.682","1.895652E-3"
"0d 00:00:00.683","1.832863E-3"
"0d 00:00:00.684","1.681798E-3"
"0d 00:00:00.685","1.530227E-3"
"0d 00:00:00.686","1.466172E-3"
"0d 00:00:00.687","1.487777E-3"
"0d 00:00:00.688","1.468873E-3"
"0d 00:00:00.689","1.295106E-3"
"0d 00:00:00.690","985.971878E-6"
"0d 00:00:00.691","647.299863E-6"
"0d 00:00:00.692","368.125424E-6"
"0d 00:00:00.693","120.683025E-6"
"0d 00:00:00.694","-167.268361E-6"
"0d 00:00:00.695","-484.841944E-6"
"0d 00:00:00.696","-777.181804E-6"
"0d 00:00:00.697","-975.844631E-6"
"0d 00:00:00.698","-1.062095E-3"
"0d 00:00:00.699","-1.142775E-3"
"0d 00:00:00.700","-1.307174E-3"
"0d 00:00:00.701","-1.494613E-3"
"0d 00:00:00.702","-1.607616E-3"
"0d 00:00:00.703","-1.631921E-3"
"0d 00:00:00.704","-1.611583E-3"
"0d 00:00:00.705","-1.607700E-3"
"0d 00:00:00.706","-1.656649E-3"
"0d 00:00:00.707","-1.723995E-3"
"0d 00:00:00.708","-1.731928E-3"
"0d 00:00:00.709","-1.645762E-3"
"0d 00:00:00.710","-1.506175E-3"
"0d 00:00:00.711","-1.356038E-3"
"0d 00:00:00.712","-1.204889E-3"
"0d 00:00:00.713","-1.065386E-3"
"0d 00:00:00.714","-963.860722E-6"
"0d 00:00:00.715","-923.604916E-6"
"0d 00:00:00.716","-918.878867E-6"
"0d 00:00:00.717","-880.732904E-6"
"0d 00:00:00.718","-782.498609E-6"
"0d 00:00:00.719","-674.390249E-6"
"0d 00:00:00.720","-644.514870E-6"
"0d 00:00:00.721","-762.159721E-6"
"0d 00:00:00.722","-1.014413E-3"
"0d 00:00:00.723","-1.279240E-3"
"0d 00:00:00.724","-1.401695E-3"
"0d 00:00:00.725","-1.323294E-3"
"0d 00:00:00.726","-1.130960E-3"
"0d 00:00:00.727","-947.235158E-6"
"0d 00:00:00.728","-790.178438E-6"
"0d 00:00:00.729","-603.668308E-6"
"0d 00:00:00.730","-390.405367E-6"
"0d 00:00:00.731","-236.724396E-6"
"0d 00:00:00.732","-194.358746E-6"
"0d 00:00:00.733","-205.920687E-6"
"0d 00:00:00.734","-155.284452E-6"
"0d 00:00:00.735","32.407190E-6"
"0d 00:00:00.736","310.146936E-6"
"0d 00:00:00.737","543.242401E-6"
"0d 00:00:00.738","616.664941E-6"
"0d 00:00:00.739","522.397152E-6"
"0d 00:00:00.740","359.686052E-6"
"0d 00:00:00.741","218.495351E-6"
"0d 00:00:00.742","124.902712E-6"
"0d 00:00:00.743","92.073553E-6"
"0d 00:00:00.744","130.894666E-6"
"0d 00:00:00.745","235.627277E-6"
"0d 00:00:00.746","401.545339E-6"
"0d 00:00:00.747","618.099635E-6"
"0d 00:00:00.748","831.615756E-6"
"0d 00:00:00.749","996.689880E-6"
"0d 00:00:00.750","1.146995E-3"
"0d 00:00:00.751","1.302280E-3"
"0d 00:00:00.752","1.394606E-3"
"0d 00:00:00.753","1.338738E-3"
"0d 00:00:00.754","1.109693E-3"
"0d 00:00:00.755","806.972789E-6"
"0d 00:00:00.756","615.989792E-6"
"0d 00:00:00.757","642.236240E-6"
"0d 00:00:00.758","822.670022E-6"
"0d 00:00:00.759","1.017873E-3"
"0d 00:00:00.760","1.154422E-3"
"0d 00:00:00.761","1.264640E-3"
"0d 00:00:00.762","1.410472E-3"
"0d 00:00:00.763","1.571242E-3"
"0d 00:00:00.764","1.649813E-3"
"0d 00:00:00.765","1.606266E-3"
"0d 00:00:00.766","1.494106E-3"
"0d 00:00:00.767","1.383888E-3"
"0d 00:00:00.768","1.277721E-3"
"0d 00:00:00.769","1.080240E-3"
"0d 00:00:00.770","717.853016E-6"
"0d 00:00:00.771","234.698946E-6"
"0d 00:00:00.772","-250.986935E-6"
"0d 00:00:00.773","-591.684399E-6"
"0d 00:00:00.774","-713.886511E-6"
"0d 00:00:00.775","-672.449193E-6"
"0d 00:00:00.776","-522.819120E-6"
"0d 00:00:00.777","-286.179118E-6"
"0d 00:00:00.778","-5.907561E-6"
"0d 00:00:00.779","225.753212E-6"
"0d 00:00:00.780","273.266878E-6"
"0d 00:00:00.781","110.302597E-6"
"0d 00:00:00.782","-106.082911E-6"
"0d 00:00:00.783","-177.480002E-6"
"0d 00:00:00.784","-41.352925E-6"
"0d 00:00:00.785","137.055408E-6"
"0d 00:00:00.786","136.886620E-6"
"0d 00:00:00.787","-101.441256E-6"
"0d 00:00:00.788","-466.106538E-6"
"0d 00:00:00.789","-738.951447E-6"
"0d 00:00:00.790","-796.761148E-6"
"0d 00:00:00.791","-697.514129E-6"
"0d 00:00:00.792","-526.026082E-6"
"0d 00:00:00.793","-325.422200E-6"
"0d 00:00:00.794","-78.401770E-6"
"0d 00:00:00.795","246.176493E-6"
"0d 00:00:00.796","560.543115E-6"
"0d 00:00:00.797","705.447139E-6"
"0d 00:00:00.798","607.719207E-6"
"0d 00:00:00.799","366.437550E-6"
"0d 00:00:00.800","193.261628E-6"
"0d 00:00:00.801","165.158518E-6"
"0d 00:00:00.802","125.662255E-6"
"0d 00:00:00.803","-96.462027E-6"
"0d 00:00:00.804","-486.276638E-6"
"0d 00:00:00.805","-855.752361E-6"
"0d 00:00:00.806","-1.027747E-3"
"0d 00:00:00.807","-1.011881E-3"
"0d 00:00:00.808","-961.750879E-6"
"0d 00:00:00.809","-956.771649E-6"
"0d 00:00:00.810","-906.810564E-6"
"0d 00:00:00.811","-708.147738E-6"
"0d 00:00:00.812","-393.865510E-6"
"0d 00:00:00.813","-131.316635E-6"
"0d 00:00:00.814","-73.591327E-6"
"0d 00:00:00.815","-208.030530E-6"
"0d 00:00:00.816","-422.728164E-6"
"0d 00:00:00.817","-644.852445E-6"
"0d 00:00:00.818","-910.270707E-6"
"0d 00:00:00.819","-1.306499E-3"
"0d 00:00:00.820","-1.806448E-3"
"0d 00:00:00.821","-2.254832E-3"
"0d 00:00:00.822","-2.494341E-3"
"0d 00:00:00.823","-2.465478E-3"
"0d 00:00:00.824","-2.210609E-3"
"0d 00:00:00.825","-1.811680E-3"
"0d 00:00:00.826","-1.346417E-3"
"0d 00:00:00.827","-856.933874E-6"
"0d 00:00:00.828","-388.379918E-6"
"0d 00:00:00.829","-9.198916E-6"
"0d 00:00:00.830","267.696893E-6"
"0d 00:00:00.831","485.685882E-6"
"0d 00:00:00.832","661.646796E-6"
"0d 00:00:00.833","737.685542E-6"
"0d 00:00:00.834","599.870590E-6"
"0d 00:00:00.835","209.634010E-6"
"0d 00:00:00.836","-303.733013E-6"
"0d 00:00:00.837","-736.504029E-6"
"0d 00:00:00.838","-923.942490E-6"
"0d 00:00:00.839","-813.808681E-6"
"0d 00:00:00.840","-480.875439E-6"
"0d 00:00:00.841","-23.883424E-6"
"0d 00:00:00.842","487.880118E-6"
"0d 00:00:00.843","944.281378E-6"
"0d 00:00:00.844","1.159654E-3"
"0d 00:00:00.845","1.034836E-3"
"0d 00:00:00.846","765.957439E-6"
"0d 00:00:00.847","690.593844E-6"
"0d 00:00:00.848","866.892333E-6"
"0d 00:00:00.849","1.034245E-3"
"0d 00:00:00.850","1.006395E-3"
"0d 00:00:00.851","820.138210E-6"
"0d 00:00:00.852","517.333528E-6"
"0d 00:00:00.853","44.053524E-6"
"0d 00:00:00.854","-585.776838E-6"
"0d 00:00:00.855","-1.157882E-3"
"0d 00:00:00.856","-1.400514E-3"
"0d 00:00:00.857","-1.225059E-3"
"0d 00:00:00.858","-746.124914E-6"
"0d 00:00:00.859","-89.879316E-6"
"0d 00:00:00.860","709.498038E-6"
"0d 00:00:00.861","1.540439E-3"
"0d 00:00:00.862","2.081487E-3"
"0d 00:00:00.863","2.091952E-3"
"0d 00:00:00.864","1.759525E-3"
"0d 00:00:00.865","1.480435E-3"
"0d 00:00:00.866","1.370385E-3"
"0d 00:00:00.867","1.203961E-3"
"0d 00:00:00.868","772.877724E-6"
"0d 00:00:00.869","166.340030E-6"
"0d 00:00:00.870","-343.060488E-6"
"0d 00:00:00.871","-621.222202E-6"
"0d 00:00:00.872","-740.808109E-6"
"0d 00:00:00.873","-750.428994E-6"
"0d 00:00:00.874","-525.941688E-6"
"0d 00:00:00.875","52.746078E-6"
"0d 00:00:00.876","837.185742E-6"
"0d 00:00:00.877","1.467438E-3"
"0d 00:00:00.878","1.679773E-3"
"0d 00:00:00.879","1.513601E-3"
"0d 00:00:00.880","1.251981E-3"
"0d 00:00:00.881","1.106739E-3"
"0d 00:00:00.882","993.314132E-6"
"0d 00:00:00.883","701.733815E-6"
"0d 00:00:00.884","196.637377E-6"
"0d 00:00:00.885","-335.887022E-6"
"0d 00:00:00.886","-664.769364E-6"
"0d 00:00:00.887","-677.175241E-6"
"0d 00:00:00.888","-426.779062E-6"
"0d 00:00:00.889","-60.763481E-6"
"0d 00:00:00.890","303.817406E-6"
"0d 00:00:00.891","629.999150E-6"
"0d 00:00:00.892","919.554017E-6"
"0d 00:00:00.893","1.149780E-3"
"0d 00:00:00.894","1.251475E-3"
"0d 00:00:00.895","1.190964E-3"
"0d 00:00:00.896","1.070619E-3"
"0d 00:00:00.897","1.066315E-3"
"0d 00:00:00.898","1.244132E-3"
"0d 00:00:00.899","1.451319E-3"
"0d 00:00:00.900","1.398910E-3"
"0d 00:00:00.901","902.590878E-6"
"0d 00:00:00.902","91.567191E-6"
"0d 00:00:00.903","-694.982317E-6"
"0d 00:00:00.904","-1.212738E-3"
"0d 00:00:00.905","-1.434862E-3"
"0d 00:00:00.906","-1.467016E-3"
"0d 00:00:00.907","-1.368951E-3"
"0d 00:00:00.908","-1.093405E-3"
"0d 00:00:00.909","-657.005141E-6"
"0d 00:00:00.910","-252.927991E-6"
"0d 00:00:00.911","-95.618089E-6"
"0d 00:00:00.912","-171.403653E-6"
"0d 00:00:00.913","-269.637948E-6"
"0d 00:00:00.914","-234.192584E-6"
"0d 00:00:00.915","-108.699117E-6"
"0d 00:00:00.916","-116.125764E-6"
"0d 00:00:00.917","-437.665853E-6"
"0d 00:00:00.918","-1.022936E-3"
"0d 00:00:00.919","-1.691250E-3"
"0d 00:00:00.920","-2.252468E-3"
"0d 00:00:00.921","-2.560928E-3"
"0d 00:00:00.922","-2.576118E-3"
"0d 00:00:00.923","-2.316101E-3"
"0d 00:00:00.924","-1.827884E-3"
"0d 00:00:00.925","-1.246242E-3"
"0d 00:00:00.926","-781.485884E-6"
"0d 00:00:00.927","-582.738664E-6"
"0d 00:00:00.928","-636.750648E-6"
"0d 00:00:00.929","-841.321035E-6"
"0d 00:00:00.930","-1.090198E-3"
"0d 00:00:00.931","-1.295275E-3"
"0d 00:00:00.932","-1.439926E-3"
"0d 00:00:00.933","-1.568626E-3"
"0d 00:00:00.934","-1.709732E-3"
"0d 00:00:00.935","-1.856409E-3"
"0d 00:00:00.936","-1.973716E-3"
"0d 00:00:00.937","-2.002747E-3"
"0d 00:00:00.938","-1.913965E-3"
"0d 00:00:00.939","-1.737076E-3"
"0d 00:00:00.940","-1.479169E-3"
"0d 00:00:00.941","-1.088341E-3"
"0d 00:00:00.942","-542.398464E-6"
"0d 00:00:00.943","85.575236E-6"
"0d 00:00:00.944","655.317267E-6"
"0d 00:00:00.945","1.098131E-3"
"0d 00:00:00.946","1.444567E-3"
"0d 00:00:00.947","1.646606E-3"
"0d 00:00:00.948","1.600696E-3"
"0d 00:00:00.949","1.333336E-3"
"0d 00:00:00.950","962.847997E-6"
"0d 00:00:00.951","597.929535E-6"
"0d 00:00:00.952","311.328448E-6"
"0d 00:00:00.953","111.399716E-6"
"0d 00:00:00.954","-6.329529E-6"
"0d 00:00:00.955","-15.866020E-6"
"0d 00:00:00.956","89.626135E-6"
"0d 00:00:00.957","276.811415E-6"
"0d 00:00:00.958","493.365711E-6"
"0d 00:00:00.959","683.167196E-6"
"0d 00:00:00.960","793.385399E-6"
"0d 00:00:00.961","829.168338E-6"
"0d 00:00:00.962","891.957269E-6"
"0d 00:00:00.963","1.073995E-3"
"0d 00:00:00.964","1.312660E-3"
"0d 00:00:00.965","1.396969E-3"
"0d 00:00:00.966","1.159232E-3"
"0d 00:00:00.967","644.768051E-6"
"0d 00:00:00.968","72.325421E-6"
"0d 00:00:00.969","-349.390017E-6"
"0d 00:00:00.970","-529.148650E-6"
"0d 00:00:00.971","-417.411359E-6"
"0d 00:00:00.972","31.141284E-6"
"0d 00:00:00.973","751.357325E-6"
"0d 00:00:00.974","1.531830E-3"
"0d 00:00:00.975","2.117017E-3"
"0d 00:00:00.976","2.347496E-3"
"0d 00:00:00.977","2.253734E-3"
"0d 00:00:00.978","2.040218E-3"
"0d 00:00:00.979","1.899956E-3"
"0d 00:00:00.980","1.839530E-3"
"0d 00:00:00.981","1.722138E-3"
"0d 00:00:00.982","1.462796E-3"
"0d 00:00:00.983","1.160582E-3"
"0d 00:00:00.984","971.709338E-6"
"0d 00:00:00.985","910.608282E-6"
"0d 00:00:00.986","856.596299E-6"
"0d 00:00:00.987","695.235498E-6"
"0d 00:00:00.988","449.734155E-6"
"0d 00:00:00.989","257.232071E-6"
"0d 00:00:00.990","221.111557E-6"
"0d 00:00:00.991","324.662656E-6"
"0d 00:00:00.992","443.657807E-6"
"0d 00:00:00.993","479.693927E-6"
"0d 00:00:00.994","467.288050E-6"
"0d 00:00:00.995","453.531873E-6"
"0d 00:00:00.996","421.546651E-6"
"0d 00:00:00.997","362.133470E-6"
"0d 00:00:00.998","274.785965E-6"
"0d 00:00:00.999","173.597890E-6"
"0d 00:00:01.000","106.589273E-6"
"0d 00:00:01.001","70.890728E-6"
"0d 00:00:01.002","-41.774893E-6"
"0d 00:00:01.003","-339.600345E-6"
"0d 00:00:01.004","-795.917211E-6"
"0d 00:00:01.005","-1.253838E-3"
"0d 00:00:01.006","-1.534700E-3"
"0d 00:00:01.007","-1.590400E-3"
"0d 00:00:01.008","-1.533350E-3"
"0d 00:00:01.009","-1.468029E-3"
"0d 00:00:01.010","-1.392159E-3"
"0d 00:00:01.011","-1.251221E-3"
"0d 00:00:01.012","-1.042938E-3"
"0d 00:00:01.013","-900.649823E-6"
"0d 00:00:01.014","-1.044626E-3"
"0d 00:00:01.015","-1.572424E-3"
"0d 00:00:01.016","-2.315595E-3"
"0d 00:00:01.017","-2.976735E-3"
"0d 00:00:01.018","-3.369419E-3"
"0d 00:00:01.019","-3.512889E-3"
"0d 00:00:01.020","-3.529430E-3"
"0d 00:00:01.021","-3.450015E-3"
"0d 00:00:01.022","-3.210590E-3"
"0d 00:00:01.023","-2.823898E-3"
"0d 00:00:01.024","-2.430202E-3"
"0d 00:00:01.025","-2.190186E-3"
"0d 00:00:01.026","-2.131701E-3"
"0d 00:00:01.027","-2.106974E-3"
"0d 00:00:01.028","-1.975910E-3"
"0d 00:00:01.029","-1.779188E-3"
"0d 00:00:01.030","-1.656564E-3"
"0d 00:00:01.031","-1.684414E-3"
"0d 00:00:01.032","-1.814803E-3"
"0d 00:00:01.033","-1.922911E-3"
"0d 00:00:01.034","-1.915822E-3"
"0d 00:00:01.035","-1.799949E-3"
"0d 00:00:01.036","-1.648716E-3"
"0d 00:00:01.037","-1.465835E-3"
"0d 00:00:01.038","-1.171891E-3"
"0d 00:00:01.039","-779.629222E-6"
"0d 00:00:01.040","-414.120004E-6"
"0d 00:00:01.041","-174.863796E-6"
"0d 00:00:01.042","-37.723995E-6"
"0d 00:00:01.043","163.217462E-6"
"0d 00:00:01.044","554.129192E-6"
"0d 00:00:01.045","1.057960E-3"
"0d 00:00:01.046","1.493685E-3"
"0d 00:00:01.047","1.733363E-3"
"0d 00:00:01.048","1.781214E-3"
"0d 00:00:01.049","1.722645E-3"
"0d 00:00:01.050","1.642386E-3"
"0d 00:00:01.051","1.608122E-3"
"0d 00:00:01.052","1.642808E-3"
"0d 00:00:01.053","1.750579E-3"
"0d 00:00:01.054","1.950845E-3"
"0d 00:00:01.055","2.258460E-3"
"0d 00:00:01.056","2.654520E-3"
"0d 00:00:01.057","3.055137E-3"
"0d 00:00:01.058","3.366972E-3"
"0d 00:00:01.059","3.580066E-3"
"0d 00:00:01.060","3.735519E-3"
"0d 00:00:01.061","3.823795E-3"
"0d 00:00:01.062","3.781598E-3"
"0d 00:00:01.063","3.557533E-3"
"0d 00:00:01.064","3.168900E-3"
"0d 00:00:01.065","2.748366E-3"
"0d 00:00:01.066","2.425476E-3"
"0d 00:00:01.067","2.182675E-3"
"0d 00:00:01.068","1.929409E-3"
"0d 00:00:01.069","1.631246E-3"
"0d 00:00:01.070","1.363127E-3"
"0d 00:00:01.071","1.215354E-3"
"0d 00:00:01.072","1.169275E-3"
"0d 00:00:01.073","1.147586E-3"
"0d 00:00:01.074","1.115179E-3"
"0d 00:00:01.075","1.120074E-3"
"0d 00:00:01.076","1.214257E-3"
"0d 00:00:01.077","1.337641E-3"
"0d 00:00:01.078","1.354941E-3"
"0d 00:00:01.079","1.156447E-3"
"0d 00:00:01.080","788.068595E-6"
"0d 00:00:01.081","458.933071E-6"
"0d 00:00:01.082","326.856893E-6"
"0d 00:00:01.083","388.042343E-6"
"0d 00:00:01.084","533.452729E-6"
"0d 00:00:01.085","650.591218E-6"
"0d 00:00:01.086","720.131647E-6"
"0d 00:00:01.087","746.800064E-6"
"0d 00:00:01.088","655.064086E-6"
"0d 00:00:01.089","379.771758E-6"
"0d 00:00:01.090","-28.862654E-6"
"0d 00:00:01.091","-421.293470E-6"
"0d 00:00:01.092","-639.704428E-6"
"0d 00:00:01.093","-659.368166E-6"
"0d 00:00:01.094","-616.833729E-6"
"0d 00:00:01.095","-685.445826E-6"
"0d 00:00:01.096","-924.364459E-6"
"0d 00:00:01.097","-1.221346E-3"
"0d 00:00:01.098","-1.426254E-3"
"0d 00:00:01.099","-1.509719E-3"
"0d 00:00:01.100","-1.559427E-3"
"0d 00:00:01.101","-1.661966E-3"
"0d 00:00:01.102","-1.791848E-3"
"0d 00:00:01.103","-1.840543E-3"
"0d 00:00:01.104","-1.770243E-3"
"0d 00:00:01.105","-1.661628E-3"
"0d 00:00:01.106","-1.638842E-3"
"0d 00:00:01.107","-1.749566E-3"
"0d 00:00:01.108","-1.872950E-3"
"0d 00:00:01.109","-1.865608E-3"
"0d 00:00:01.110","-1.756655E-3"
"0d 00:00:01.111","-1.724417E-3"
"0d 00:00:01.112","-1.914978E-3"
"0d 00:00:01.113","-2.270782E-3"
"0d 00:00:01.114","-2.569705E-3"
"0d 00:00:01.115","-2.656377E-3"
"0d 00:00:01.116","-2.592660E-3"
"0d 00:00:01.117","-2.558058E-3"
"0d 00:00:01.118","-2.649963E-3"
"0d 00:00:01.119","-2.792504E-3"
"0d 00:00:01.120","-2.846685E-3"
"0d 00:00:01.121","-2.795627E-3"
"0d 00:00:01.122","-2.735623E-3"
"0d 00:00:01.123","-2.722373E-3"
"0d 00:00:01.124","-2.685661E-3"
"0d 00:00:01.125","-2.473242E-3"
"0d 00:00:01.126","-2.043763E-3"
"0d 00:00:01.127","-1.578163E-3"
"0d 00:00:01.128","-1.307006E-3"
"0d 00:00:01.129","-1.291984E-3"
"0d 00:00:01.130","-1.383466E-3"
"0d 00:00:01.131","-1.375533E-3"
"0d 00:00:01.132","-1.203117E-3"
"0d 00:00:01.133","-932.381863E-6"
"0d 00:00:01.134","-632.615355E-6"
"0d 00:00:01.135","-337.152927E-6"
"0d 00:00:01.136","-62.029387E-6"
"0d 00:00:01.137","149.292498E-6"
"0d 00:00:01.138","223.221400E-6"
"0d 00:00:01.139","178.914695E-6"
"0d 00:00:01.140","167.774723E-6"
"0d 00:00:01.141","319.599033E-6"
"0d 00:00:01.142","627.298551E-6"
"0d 00:00:01.143","949.260608E-6"
"0d 00:00:01.144","1.101844E-3"
"0d 00:00:01.145","1.040321E-3"
"0d 00:00:01.146","894.235900E-6"
"0d 00:00:01.147","829.083945E-6"
"0d 00:00:01.148","926.221121E-6"
"0d 00:00:01.149","1.100241E-3"
"0d 00:00:01.150","1.164043E-3"
"0d 00:00:01.151","1.049098E-3"
"0d 00:00:01.152","890.185001E-6"
"0d 00:00:01.153","840.561491E-6"
"0d 00:00:01.154","903.097241E-6"
"0d 00:00:01.155","1.020151E-3"
"0d 00:00:01.156","1.178896E-3"
"0d 00:00:01.157","1.392159E-3"
"0d 00:00:01.158","1.683908E-3"
"0d 00:00:01.159","2.012031E-3"
"0d 00:00:01.160","2.245970E-3"
"0d 00:00:01.161","2.300067E-3"
"0d 00:00:01.162","2.185713E-3"
"0d 00:00:01.163","1.995827E-3"
"0d 00:00:01.164","1.860375E-3"
"0d 00:00:01.165","1.841218E-3"
"0d 00:00:01.166","1.959538E-3"
"0d 00:00:01.167","2.229851E-3"
"0d 00:00:01.168","2.567932E-3"
"0d 00:00:01.169","2.800859E-3"
"0d 00:00:01.170","2.777144E-3"
"0d 00:00:01.171","2.443789E-3"
"0d 00:00:01.172","1.913543E-3"
"0d 00:00:01.173","1.435622E-3"
"0d 00:00:01.174","1.168431E-3"
"0d 00:00:01.175","1.047326E-3"
"0d 00:00:01.176","927.824602E-6"
"0d 00:00:01.177","739.373416E-6"
"0d 00:00:01.178","503.070989E-6"
"0d 00:00:01.179","265.080687E-6"
"0d 00:00:01.180","38.736719E-6"
"0d 00:00:01.181","-201.532213E-6"
"0d 00:00:01.182","-477.077722E-6"
"0d 00:00:01.183","-734.225399E-6"
"0d 00:00:01.184","-883.855472E-6"
"0d 00:00:01.185","-900.565429E-6"
"0d 00:00:01.186","-827.142889E-6"
"0d 00:00:01.187","-754.395499E-6"
"0d 00:00:01.188","-726.714357E-6"
"0d 00:00:01.189","-678.778722E-6"
"0d 00:00:01.190","-579.784884E-6"
"0d 00:00:01.191","-505.687194E-6"
"0d 00:00:01.192","-568.898094E-6"
"0d 00:00:01.193","-828.830763E-6"
"0d 00:00:01.194","-1.202864E-3"
"0d 00:00:01.195","-1.518074E-3"
"0d 00:00:01.196","-1.657155E-3"
"0d 00:00:01.197","-1.633272E-3"
"0d 00:00:01.198","-1.567107E-3"
"0d 00:00:01.199","-1.538666E-3"
"0d 00:00:01.200","-1.493685E-3"
"0d 00:00:01.201","-1.364562E-3"
"0d 00:00:01.202","-1.169697E-3"
"0d 00:00:01.203","-1.007239E-3"
"0d 00:00:01.204","-969.177526E-6"
"0d 00:00:01.205","-1.001416E-3"
"0d 00:00:01.206","-983.186885E-6"
"0d 00:00:01.207","-886.893646E-6"
"0d 00:00:01.208","-777.266198E-6"
"0d 00:00:01.209","-759.965485E-6"
"0d 00:00:01.210","-872.631106E-6"
"0d 00:00:01.211","-1.041081E-3"
"0d 00:00:01.212","-1.162270E-3"
"0d 00:00:01.213","-1.168769E-3"
"0d 00:00:01.214","-1.038549E-3"
"0d 00:00:01.215","-778.616498E-6"
"0d 00:00:01.216","-413.866823E-6"
"0d 00:00:01.217","11.139972E-6"
"0d 00:00:01.218","394.203085E-6"
"0d 00:00:01.219","572.442630E-6"
"0d 00:00:01.220","449.987336E-6"
"0d 00:00:01.221","128.025279E-6"
"0d 00:00:01.222","-152.415066E-6"
"0d 00:00:01.223","-222.039888E-6"
"0d 00:00:01.224","-115.788189E-6"
"0d 00:00:01.225","-21.773581E-6"
"0d 00:00:01.226","-92.242340E-6"
"0d 00:00:01.227","-286.347906E-6"
"0d 00:00:01.228","-504.252501E-6"
"0d 00:00:01.229","-723.760577E-6"
"0d 00:00:01.230","-881.576841E-6"
"0d 00:00:01.231","-907.654502E-6"
"0d 00:00:01.232","-810.517325E-6"
"0d 00:00:01.233","-594.722573E-6"
"0d 00:00:01.234","-288.710930E-6"
"0d 00:00:01.235","-8.101798E-6"
"0d 00:00:01.236","108.023967E-6"
"0d 00:00:01.237","65.067561E-6"
"0d 00:00:01.238","60.679088E-6"
"0d 00:00:01.239","239.171814E-6"
"0d 00:00:01.240","540.457409E-6"
"0d 00:00:01.241","813.977468E-6"
"0d 00:00:01.242","952.551963E-6"
"0d 00:00:01.243","948.669852E-6"
"0d 00:00:01.244","876.850792E-6"
"0d 00:00:01.245","835.329080E-6"
"0d 00:00:01.246","817.606398E-6"
"0d 00:00:01.247","713.633330E-6"
"0d 00:00:01.248","548.052844E-6"
"0d 00:00:01.249","492.606167E-6"
"0d 00:00:01.250","635.737923E-6"
"0d 00:00:01.251","916.093874E-6"
"0d 00:00:01.252","1.192990E-3"
"0d 00:00:01.253","1.319749E-3"
"0d 00:00:01.254","1.234089E-3"
"0d 00:00:01.255","1.032135E-3"
"0d 00:00:01.256","879.466998E-6"
"0d 00:00:01.257","811.445656E-6"
"0d 00:00:01.258","716.502717E-6"
"0d 00:00:01.259","478.343628E-6"
"0d 00:00:01.260","110.218204E-6"
"0d 00:00:01.261","-204.907962E-6"
"0d 00:00:01.262","-280.946707E-6"
"0d 00:00:01.263","-77.811014E-6"
"0d 00:00:01.264","302.804682E-6"
"0d 00:00:01.265","695.657467E-6"
"0d 00:00:01.266","1.011712E-3"
"0d 00:00:01.267","1.282447E-3"
"0d 00:00:01.268","1.547950E-3"
"0d 00:00:01.269","1.743743E-3"
"0d 00:00:01.270","1.782902E-3"
"0d 00:00:01.271","1.696989E-3"
"0d 00:00:01.272","1.540270E-3"
"0d 00:00:01.273","1.290718E-3"
"0d 00:00:01.274","913.224487E-6"
"0d 00:00:01.275","399.435496E-6"
"0d 00:00:01.276","-187.522855E-6"
"0d 00:00:01.277","-706.037895E-6"
"0d 00:00:01.278","-1.048592E-3"
"0d 00:00:01.279","-1.190205E-3"
"0d 00:00:01.280","-1.133070E-3"
"0d 00:00:01.281","-867.651876E-6"
"0d 00:00:01.282","-404.836694E-6"
"0d 00:00:01.283","108.783510E-6"
"0d 00:00:01.284","413.107279E-6"
"0d 00:00:01.285","369.475724E-6"
"0d 00:00:01.286","81.524337E-6"
"0d 00:00:01.287","-229.382142E-6"
"0d 00:00:01.288","-400.617008E-6"
"0d 00:00:01.289","-425.513156E-6"
"0d 00:00:01.290","-441.632358E-6"
"0d 00:00:01.291","-610.504199E-6"
"0d 00:00:01.292","-985.549909E-6"
"0d 00:00:01.293","-1.486849E-3"
"0d 00:00:01.294","-1.983506E-3"
"0d 00:00:01.295","-2.391465E-3"
"0d 00:00:01.296","-2.674606E-3"
"0d 00:00:01.297","-2.779676E-3"
"0d 00:00:01.298","-2.649203E-3"
